Start Week,End Week,MMWRyear,MMWRweek,Jurisdiction,Age Group,COVID-19 Deaths,Pneumonia Deaths,Influenza Deaths
08/20/2023,08/26/2023,2023,34,South Carolina,0-17 years,0.0,0.0,0.0
08/20/2023,08/26/2023,2023,34,South Carolina,18-64 years,,,0.0
08/20/2023,08/26/2023,2023,34,South Carolina,65 years and over,15.0,44.0,0.0
08/20/2023,08/26/2023,2023,34,South Dakota,All Ages,,13.0,0.0
08/20/2023,08/26/2023,2023,34,South Dakota,0-17 years,0.0,0.0,0.0
08/20/2023,08/26/2023,2023,34,South Dakota,18-64 years,0.0,,0.0
08/20/2023,08/26/2023,2023,34,South Dakota,65 years and over,,,0.0
08/20/2023,08/26/2023,2023,34,Tennessee,All Ages,32.0,102.0,0.0
08/20/2023,08/26/2023,2023,34,Tennessee,0-17 years,0.0,,0.0
08/20/2023,08/26/2023,2023,34,Tennessee,18-64 years,0.0,13.0,0.0
08/20/2023,08/26/2023,2023,34,Tennessee,65 years and over,32.0,88.0,0.0
08/20/2023,08/26/2023,2023,34,Texas,All Ages,56.0,218.0,
08/20/2023,08/26/2023,2023,34,Texas,0-17 years,0.0,0.0,0.0
08/20/2023,08/26/2023,2023,34,Texas,18-64 years,,50.0,0.0
08/20/2023,08/26/2023,2023,34,Texas,65 years and over,52.0,168.0,
08/20/2023,08/26/2023,2023,34,Utah,All Ages,,22.0,0.0
08/20/2023,08/26/2023,2023,34,Utah,0-17 years,0.0,0.0,0.0
08/20/2023,08/26/2023,2023,34,Utah,18-64 years,,,0.0
08/20/2023,08/26/2023,2023,34,Utah,65 years and over,,19.0,0.0
08/20/2023,08/26/2023,2023,34,Vermont,All Ages,,,0.0
08/20/2023,08/26/2023,2023,34,Vermont,0-17 years,0.0,0.0,0.0
08/20/2023,08/26/2023,2023,34,Vermont,18-64 years,0.0,,0.0
08/20/2023,08/26/2023,2023,34,Vermont,65 years and over,,,0.0
08/20/2023,08/26/2023,2023,34,Virginia,All Ages,29.0,63.0,0.0
08/20/2023,08/26/2023,2023,34,Virginia,0-17 years,0.0,0.0,0.0
08/20/2023,08/26/2023,2023,34,Virginia,18-64 years,,16.0,0.0
08/20/2023,08/26/2023,2023,34,Virginia,65 years and over,22.0,47.0,0.0
08/20/2023,08/26/2023,2023,34,Washington,All Ages,19.0,57.0,
08/20/2023,08/26/2023,2023,34,Washington,0-17 years,0.0,0.0,0.0
08/20/2023,08/26/2023,2023,34,Washington,18-64 years,,12.0,0.0
08/20/2023,08/26/2023,2023,34,Washington,65 years and over,17.0,45.0,
08/20/2023,08/26/2023,2023,34,West Virginia,All Ages,,25.0,
08/20/2023,08/26/2023,2023,34,West Virginia,0-17 years,0.0,0.0,0.0
08/20/2023,08/26/2023,2023,34,West Virginia,18-64 years,0.0,,0.0
08/20/2023,08/26/2023,2023,34,West Virginia,65 years and over,,19.0,
08/20/2023,08/26/2023,2023,34,Wisconsin,All Ages,,32.0,0.0
08/20/2023,08/26/2023,2023,34,Wisconsin,0-17 years,0.0,0.0,0.0
08/20/2023,08/26/2023,2023,34,Wisconsin,18-64 years,0.0,,0.0
08/20/2023,08/26/2023,2023,34,Wisconsin,65 years and over,,29.0,0.0
08/20/2023,08/26/2023,2023,34,Wyoming,All Ages,,,0.0
08/20/2023,08/26/2023,2023,34,Wyoming,0-17 years,0.0,0.0,0.0
08/20/2023,08/26/2023,2023,34,Wyoming,18-64 years,0.0,,0.0
08/20/2023,08/26/2023,2023,34,Wyoming,65 years and over,,,0.0
08/20/2023,08/26/2023,2023,34,HHS Region 1,All Ages,56.0,138.0,0.0
08/20/2023,08/26/2023,2023,34,HHS Region 1,0-17 years,0.0,,0.0
08/20/2023,08/26/2023,2023,34,HHS Region 1,18-64 years,,20.0,0.0
08/20/2023,08/26/2023,2023,34,HHS Region 1,65 years and over,52.0,117.0,0.0
08/20/2023,08/26/2023,2023,34,HHS Region 2,All Ages,80.0,259.0,
08/20/2023,08/26/2023,2023,34,HHS Region 2,0-17 years,0.0,0.0,0.0
08/20/2023,08/26/2023,2023,34,HHS Region 2,18-64 years,,35.0,0.0
08/20/2023,08/26/2023,2023,34,HHS Region 2,65 years and over,74.0,224.0,
08/20/2023,08/26/2023,2023,34,HHS Region 3,All Ages,99.0,277.0,
08/20/2023,08/26/2023,2023,34,HHS Region 3,0-17 years,0.0,,0.0
08/20/2023,08/26/2023,2023,34,HHS Region 3,18-64 years,12.0,53.0,0.0
08/20/2023,08/26/2023,2023,34,HHS Region 3,65 years and over,87.0,223.0,
08/20/2023,08/26/2023,2023,34,HHS Region 4,All Ages,322.0,799.0,11.0
08/20/2023,08/26/2023,2023,34,HHS Region 4,0-17 years,0.0,,0.0
08/20/2023,08/26/2023,2023,34,HHS Region 4,18-64 years,39.0,144.0,
08/20/2023,08/26/2023,2023,34,HHS Region 4,65 years and over,283.0,652.0,
08/20/2023,08/26/2023,2023,34,HHS Region 5,All Ages,107.0,404.0,0.0
08/20/2023,08/26/2023,2023,34,HHS Region 5,0-17 years,0.0,,0.0
08/20/2023,08/26/2023,2023,34,HHS Region 5,18-64 years,13.0,66.0,0.0
08/20/2023,08/26/2023,2023,34,HHS Region 5,65 years and over,94.0,334.0,0.0
08/20/2023,08/26/2023,2023,34,HHS Region 6,All Ages,112.0,371.0,
08/20/2023,08/26/2023,2023,34,HHS Region 6,0-17 years,0.0,,0.0
08/20/2023,08/26/2023,2023,34,HHS Region 6,18-64 years,11.0,91.0,0.0
08/20/2023,08/26/2023,2023,34,HHS Region 6,65 years and over,101.0,279.0,
08/20/2023,08/26/2023,2023,34,HHS Region 7,All Ages,34.0,135.0,
08/20/2023,08/26/2023,2023,34,HHS Region 7,0-17 years,0.0,0.0,0.0
08/20/2023,08/26/2023,2023,34,HHS Region 7,18-64 years,,22.0,0.0
08/20/2023,08/26/2023,2023,34,HHS Region 7,65 years and over,27.0,113.0,
08/20/2023,08/26/2023,2023,34,HHS Region 8,All Ages,30.0,99.0,0.0
08/20/2023,08/26/2023,2023,34,HHS Region 8,0-17 years,0.0,0.0,0.0
08/20/2023,08/26/2023,2023,34,HHS Region 8,18-64 years,,18.0,0.0
08/20/2023,08/26/2023,2023,34,HHS Region 8,65 years and over,28.0,81.0,0.0
08/20/2023,08/26/2023,2023,34,HHS Region 9,All Ages,152.0,436.0,
08/20/2023,08/26/2023,2023,34,HHS Region 9,0-17 years,,0.0,0.0
08/20/2023,08/26/2023,2023,34,HHS Region 9,18-64 years,18.0,64.0,0.0
08/20/2023,08/26/2023,2023,34,HHS Region 9,65 years and over,133.0,372.0,
08/20/2023,08/26/2023,2023,34,HHS Region 10,All Ages,36.0,106.0,
08/20/2023,08/26/2023,2023,34,HHS Region 10,0-17 years,,0.0,0.0
08/20/2023,08/26/2023,2023,34,HHS Region 10,18-64 years,,24.0,0.0
08/20/2023,08/26/2023,2023,34,HHS Region 10,65 years and over,30.0,82.0,
08/27/2023,09/02/2023,2023,35,United States,All Ages,1159.0,3074.0,18.0
08/27/2023,09/02/2023,2023,35,United States,0-17 years,2.0,4.0,0.0
08/27/2023,09/02/2023,2023,35,United States,18-64 years,119.0,527.0,3.0
08/27/2023,09/02/2023,2023,35,United States,65 years and over,1038.0,2543.0,15.0
08/27/2023,09/02/2023,2023,35,Alabama,All Ages,28.0,48.0,
08/27/2023,09/02/2023,2023,35,Alabama,0-17 years,,0.0,0.0
08/27/2023,09/02/2023,2023,35,Alabama,18-64 years,,11.0,0.0
08/27/2023,09/02/2023,2023,35,Alabama,65 years and over,23.0,37.0,
08/27/2023,09/02/2023,2023,35,Alaska,All Ages,,,0.0
08/27/2023,09/02/2023,2023,35,Alaska,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Alaska,18-64 years,0.0,,0.0
08/27/2023,09/02/2023,2023,35,Alaska,65 years and over,,,0.0
08/27/2023,09/02/2023,2023,35,Arizona,All Ages,18.0,54.0,0.0
08/27/2023,09/02/2023,2023,35,Arizona,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Arizona,18-64 years,,,0.0
08/27/2023,09/02/2023,2023,35,Arizona,65 years and over,17.0,45.0,0.0
08/27/2023,09/02/2023,2023,35,Arkansas,All Ages,14.0,39.0,0.0
08/27/2023,09/02/2023,2023,35,Arkansas,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Arkansas,18-64 years,,,0.0
08/27/2023,09/02/2023,2023,35,Arkansas,65 years and over,12.0,33.0,0.0
08/27/2023,09/02/2023,2023,35,California,All Ages,119.0,351.0,
08/27/2023,09/02/2023,2023,35,California,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,California,18-64 years,10.0,54.0,
08/27/2023,09/02/2023,2023,35,California,65 years and over,109.0,297.0,0.0
08/27/2023,09/02/2023,2023,35,Colorado,All Ages,10.0,34.0,0.0
08/27/2023,09/02/2023,2023,35,Colorado,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Colorado,18-64 years,0.0,12.0,0.0
08/27/2023,09/02/2023,2023,35,Colorado,65 years and over,10.0,22.0,0.0
08/27/2023,09/02/2023,2023,35,Connecticut,All Ages,,44.0,0.0
08/27/2023,09/02/2023,2023,35,Connecticut,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Connecticut,18-64 years,0.0,,0.0
08/27/2023,09/02/2023,2023,35,Connecticut,65 years and over,,40.0,0.0
08/27/2023,09/02/2023,2023,35,Delaware,All Ages,,13.0,0.0
08/27/2023,09/02/2023,2023,35,Delaware,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Delaware,18-64 years,0.0,,0.0
08/27/2023,09/02/2023,2023,35,Delaware,65 years and over,,10.0,0.0
08/27/2023,09/02/2023,2023,35,District of Columbia,All Ages,,,0.0
08/27/2023,09/02/2023,2023,35,District of Columbia,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,District of Columbia,18-64 years,0.0,,0.0
08/27/2023,09/02/2023,2023,35,District of Columbia,65 years and over,,,0.0
08/27/2023,09/02/2023,2023,35,Florida,All Ages,158.0,288.0,
08/27/2023,09/02/2023,2023,35,Florida,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Florida,18-64 years,11.0,37.0,0.0
08/27/2023,09/02/2023,2023,35,Florida,65 years and over,147.0,251.0,
08/27/2023,09/02/2023,2023,35,Georgia,All Ages,49.0,76.0,
08/27/2023,09/02/2023,2023,35,Georgia,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Georgia,18-64 years,,12.0,
08/27/2023,09/02/2023,2023,35,Georgia,65 years and over,42.0,64.0,
08/27/2023,09/02/2023,2023,35,Hawaii,All Ages,,19.0,0.0
08/27/2023,09/02/2023,2023,35,Hawaii,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Hawaii,18-64 years,0.0,,0.0
08/27/2023,09/02/2023,2023,35,Hawaii,65 years and over,,17.0,0.0
08/27/2023,09/02/2023,2023,35,Idaho,All Ages,0.0,,0.0
08/27/2023,09/02/2023,2023,35,Idaho,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Idaho,18-64 years,0.0,,0.0
08/27/2023,09/02/2023,2023,35,Idaho,65 years and over,0.0,,0.0
08/27/2023,09/02/2023,2023,35,Illinois,All Ages,26.0,100.0,0.0
08/27/2023,09/02/2023,2023,35,Illinois,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Illinois,18-64 years,,19.0,0.0
08/27/2023,09/02/2023,2023,35,Illinois,65 years and over,24.0,81.0,0.0
08/27/2023,09/02/2023,2023,35,Indiana,All Ages,20.0,71.0,0.0
08/27/2023,09/02/2023,2023,35,Indiana,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Indiana,18-64 years,0.0,20.0,0.0
08/27/2023,09/02/2023,2023,35,Indiana,65 years and over,20.0,51.0,0.0
08/27/2023,09/02/2023,2023,35,Iowa,All Ages,10.0,34.0,0.0
08/27/2023,09/02/2023,2023,35,Iowa,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Iowa,18-64 years,0.0,,0.0
08/27/2023,09/02/2023,2023,35,Iowa,65 years and over,10.0,33.0,0.0
08/27/2023,09/02/2023,2023,35,Kansas,All Ages,,28.0,0.0
08/27/2023,09/02/2023,2023,35,Kansas,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Kansas,18-64 years,,,0.0
08/27/2023,09/02/2023,2023,35,Kansas,65 years and over,,23.0,0.0
08/27/2023,09/02/2023,2023,35,Kentucky,All Ages,20.0,53.0,0.0
08/27/2023,09/02/2023,2023,35,Kentucky,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Kentucky,18-64 years,,13.0,0.0
08/27/2023,09/02/2023,2023,35,Kentucky,65 years and over,19.0,40.0,0.0
08/27/2023,09/02/2023,2023,35,Louisiana,All Ages,17.0,36.0,0.0
08/27/2023,09/02/2023,2023,35,Louisiana,0-17 years,,,0.0
08/27/2023,09/02/2023,2023,35,Louisiana,18-64 years,,,0.0
08/27/2023,09/02/2023,2023,35,Louisiana,65 years and over,13.0,28.0,0.0
08/27/2023,09/02/2023,2023,35,Maine,All Ages,,11.0,0.0
08/27/2023,09/02/2023,2023,35,Maine,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Maine,18-64 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Maine,65 years and over,,11.0,0.0
08/27/2023,09/02/2023,2023,35,Maryland,All Ages,17.0,42.0,0.0
08/27/2023,09/02/2023,2023,35,Maryland,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Maryland,18-64 years,,,0.0
08/27/2023,09/02/2023,2023,35,Maryland,65 years and over,15.0,39.0,0.0
08/27/2023,09/02/2023,2023,35,Massachusetts,All Ages,29.0,52.0,
08/27/2023,09/02/2023,2023,35,Massachusetts,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Massachusetts,18-64 years,,,0.0
08/27/2023,09/02/2023,2023,35,Massachusetts,65 years and over,28.0,49.0,
08/27/2023,09/02/2023,2023,35,Michigan,All Ages,29.0,82.0,
08/27/2023,09/02/2023,2023,35,Michigan,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Michigan,18-64 years,,18.0,0.0
08/27/2023,09/02/2023,2023,35,Michigan,65 years and over,25.0,64.0,
08/27/2023,09/02/2023,2023,35,Minnesota,All Ages,11.0,55.0,0.0
08/27/2023,09/02/2023,2023,35,Minnesota,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Minnesota,18-64 years,0.0,,0.0
08/27/2023,09/02/2023,2023,35,Minnesota,65 years and over,11.0,49.0,0.0
08/27/2023,09/02/2023,2023,35,Mississippi,All Ages,27.0,37.0,
08/27/2023,09/02/2023,2023,35,Mississippi,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Mississippi,18-64 years,,,0.0
08/27/2023,09/02/2023,2023,35,Mississippi,65 years and over,22.0,30.0,
08/27/2023,09/02/2023,2023,35,Missouri,All Ages,16.0,68.0,0.0
08/27/2023,09/02/2023,2023,35,Missouri,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Missouri,18-64 years,,15.0,0.0
08/27/2023,09/02/2023,2023,35,Missouri,65 years and over,15.0,53.0,0.0
08/27/2023,09/02/2023,2023,35,Montana,All Ages,,10.0,0.0
08/27/2023,09/02/2023,2023,35,Montana,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Montana,18-64 years,0.0,,0.0
08/27/2023,09/02/2023,2023,35,Montana,65 years and over,,,0.0
08/27/2023,09/02/2023,2023,35,Nebraska,All Ages,,20.0,0.0
08/27/2023,09/02/2023,2023,35,Nebraska,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Nebraska,18-64 years,,,0.0
08/27/2023,09/02/2023,2023,35,Nebraska,65 years and over,,18.0,0.0
08/27/2023,09/02/2023,2023,35,Nevada,All Ages,11.0,28.0,0.0
08/27/2023,09/02/2023,2023,35,Nevada,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Nevada,18-64 years,,,0.0
08/27/2023,09/02/2023,2023,35,Nevada,65 years and over,,21.0,0.0
08/27/2023,09/02/2023,2023,35,New Hampshire,All Ages,,13.0,0.0
08/27/2023,09/02/2023,2023,35,New Hampshire,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,New Hampshire,18-64 years,0.0,,0.0
08/27/2023,09/02/2023,2023,35,New Hampshire,65 years and over,,11.0,0.0
08/27/2023,09/02/2023,2023,35,New Jersey,All Ages,21.0,59.0,0.0
08/27/2023,09/02/2023,2023,35,New Jersey,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,New Jersey,18-64 years,,,0.0
08/27/2023,09/02/2023,2023,35,New Jersey,65 years and over,19.0,53.0,0.0
08/27/2023,09/02/2023,2023,35,New Mexico,All Ages,10.0,16.0,0.0
08/27/2023,09/02/2023,2023,35,New Mexico,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,New Mexico,18-64 years,0.0,,0.0
08/27/2023,09/02/2023,2023,35,New Mexico,65 years and over,10.0,13.0,0.0
08/27/2023,09/02/2023,2023,35,New York,All Ages,37.0,138.0,0.0
08/27/2023,09/02/2023,2023,35,New York,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,New York,18-64 years,,16.0,0.0
08/27/2023,09/02/2023,2023,35,New York,65 years and over,34.0,122.0,0.0
08/27/2023,09/02/2023,2023,35,New York City,All Ages,22.0,64.0,
08/27/2023,09/02/2023,2023,35,New York City,0-17 years,0.0,,0.0
08/27/2023,09/02/2023,2023,35,New York City,18-64 years,,,0.0
08/27/2023,09/02/2023,2023,35,New York City,65 years and over,18.0,56.0,
08/27/2023,09/02/2023,2023,35,North Carolina,All Ages,35.0,123.0,0.0
08/27/2023,09/02/2023,2023,35,North Carolina,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,North Carolina,18-64 years,0.0,26.0,0.0
08/27/2023,09/02/2023,2023,35,North Carolina,65 years and over,35.0,97.0,0.0
08/27/2023,09/02/2023,2023,35,North Dakota,All Ages,0.0,,0.0
08/27/2023,09/02/2023,2023,35,North Dakota,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,North Dakota,18-64 years,0.0,,0.0
08/27/2023,09/02/2023,2023,35,North Dakota,65 years and over,0.0,,0.0
08/27/2023,09/02/2023,2023,35,Ohio,All Ages,34.0,110.0,0.0
08/27/2023,09/02/2023,2023,35,Ohio,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Ohio,18-64 years,,25.0,0.0
08/27/2023,09/02/2023,2023,35,Ohio,65 years and over,31.0,85.0,0.0
08/27/2023,09/02/2023,2023,35,Oklahoma,All Ages,21.0,59.0,
08/27/2023,09/02/2023,2023,35,Oklahoma,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Oklahoma,18-64 years,,,0.0
08/27/2023,09/02/2023,2023,35,Oklahoma,65 years and over,18.0,51.0,
08/27/2023,09/02/2023,2023,35,Oregon,All Ages,,24.0,0.0
08/27/2023,09/02/2023,2023,35,Oregon,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Oregon,18-64 years,,,0.0
08/27/2023,09/02/2023,2023,35,Oregon,65 years and over,,19.0,0.0
08/27/2023,09/02/2023,2023,35,Pennsylvania,All Ages,47.0,131.0,0.0
08/27/2023,09/02/2023,2023,35,Pennsylvania,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Pennsylvania,18-64 years,,16.0,0.0
08/27/2023,09/02/2023,2023,35,Pennsylvania,65 years and over,42.0,115.0,0.0
08/27/2023,09/02/2023,2023,35,Rhode Island,All Ages,,,0.0
08/27/2023,09/02/2023,2023,35,Rhode Island,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Rhode Island,18-64 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Rhode Island,65 years and over,,,0.0
08/27/2023,09/02/2023,2023,35,South Carolina,All Ages,24.0,67.0,
08/27/2023,09/02/2023,2023,35,South Carolina,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,South Carolina,18-64 years,,14.0,0.0
08/27/2023,09/02/2023,2023,35,South Carolina,65 years and over,20.0,53.0,
08/27/2023,09/02/2023,2023,35,South Dakota,All Ages,,10.0,0.0
08/27/2023,09/02/2023,2023,35,South Dakota,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,South Dakota,18-64 years,0.0,,0.0
08/27/2023,09/02/2023,2023,35,South Dakota,65 years and over,,,0.0
08/27/2023,09/02/2023,2023,35,Tennessee,All Ages,41.0,97.0,
08/27/2023,09/02/2023,2023,35,Tennessee,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Tennessee,18-64 years,,15.0,0.0
08/27/2023,09/02/2023,2023,35,Tennessee,65 years and over,36.0,82.0,
08/27/2023,09/02/2023,2023,35,Texas,All Ages,84.0,219.0,
08/27/2023,09/02/2023,2023,35,Texas,0-17 years,0.0,,0.0
08/27/2023,09/02/2023,2023,35,Texas,18-64 years,16.0,50.0,
08/27/2023,09/02/2023,2023,35,Texas,65 years and over,68.0,168.0,
08/27/2023,09/02/2023,2023,35,Utah,All Ages,,,0.0
08/27/2023,09/02/2023,2023,35,Utah,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Utah,18-64 years,0.0,,0.0
08/27/2023,09/02/2023,2023,35,Utah,65 years and over,,,0.0
08/27/2023,09/02/2023,2023,35,Vermont,All Ages,,13.0,0.0
08/27/2023,09/02/2023,2023,35,Vermont,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Vermont,18-64 years,,,0.0
08/27/2023,09/02/2023,2023,35,Vermont,65 years and over,,11.0,0.0
08/27/2023,09/02/2023,2023,35,Virginia,All Ages,26.0,75.0,0.0
08/27/2023,09/02/2023,2023,35,Virginia,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Virginia,18-64 years,,14.0,0.0
08/27/2023,09/02/2023,2023,35,Virginia,65 years and over,22.0,61.0,0.0
08/27/2023,09/02/2023,2023,35,Washington,All Ages,35.0,63.0,
08/27/2023,09/02/2023,2023,35,Washington,0-17 years,0.0,,0.0
08/27/2023,09/02/2023,2023,35,Washington,18-64 years,,16.0,0.0
08/27/2023,09/02/2023,2023,35,Washington,65 years and over,32.0,46.0,
08/27/2023,09/02/2023,2023,35,West Virginia,All Ages,,22.0,0.0
08/27/2023,09/02/2023,2023,35,West Virginia,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,West Virginia,18-64 years,0.0,,0.0
08/27/2023,09/02/2023,2023,35,West Virginia,65 years and over,,17.0,0.0
08/27/2023,09/02/2023,2023,35,Wisconsin,All Ages,16.0,40.0,0.0
08/27/2023,09/02/2023,2023,35,Wisconsin,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Wisconsin,18-64 years,,,0.0
08/27/2023,09/02/2023,2023,35,Wisconsin,65 years and over,13.0,32.0,0.0
08/27/2023,09/02/2023,2023,35,Wyoming,All Ages,0.0,,0.0
08/27/2023,09/02/2023,2023,35,Wyoming,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Wyoming,18-64 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,Wyoming,65 years and over,0.0,,0.0
08/27/2023,09/02/2023,2023,35,HHS Region 1,All Ages,55.0,139.0,
08/27/2023,09/02/2023,2023,35,HHS Region 1,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,HHS Region 1,18-64 years,,11.0,0.0
08/27/2023,09/02/2023,2023,35,HHS Region 1,65 years and over,53.0,128.0,
08/27/2023,09/02/2023,2023,35,HHS Region 2,All Ages,80.0,261.0,
08/27/2023,09/02/2023,2023,35,HHS Region 2,0-17 years,0.0,,0.0
08/27/2023,09/02/2023,2023,35,HHS Region 2,18-64 years,,29.0,0.0
08/27/2023,09/02/2023,2023,35,HHS Region 2,65 years and over,71.0,231.0,
08/27/2023,09/02/2023,2023,35,HHS Region 3,All Ages,103.0,289.0,0.0
08/27/2023,09/02/2023,2023,35,HHS Region 3,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,HHS Region 3,18-64 years,11.0,42.0,0.0
08/27/2023,09/02/2023,2023,35,HHS Region 3,65 years and over,92.0,247.0,0.0
08/27/2023,09/02/2023,2023,35,HHS Region 4,All Ages,382.0,789.0,
08/27/2023,09/02/2023,2023,35,HHS Region 4,0-17 years,,0.0,0.0
08/27/2023,09/02/2023,2023,35,HHS Region 4,18-64 years,37.0,135.0,
08/27/2023,09/02/2023,2023,35,HHS Region 4,65 years and over,344.0,654.0,
08/27/2023,09/02/2023,2023,35,HHS Region 5,All Ages,136.0,458.0,
08/27/2023,09/02/2023,2023,35,HHS Region 5,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,HHS Region 5,18-64 years,12.0,96.0,0.0
08/27/2023,09/02/2023,2023,35,HHS Region 5,65 years and over,124.0,362.0,
08/27/2023,09/02/2023,2023,35,HHS Region 6,All Ages,146.0,369.0,
08/27/2023,09/02/2023,2023,35,HHS Region 6,0-17 years,,,0.0
08/27/2023,09/02/2023,2023,35,HHS Region 6,18-64 years,24.0,74.0,
08/27/2023,09/02/2023,2023,35,HHS Region 6,65 years and over,121.0,293.0,
08/27/2023,09/02/2023,2023,35,HHS Region 7,All Ages,38.0,150.0,0.0
08/27/2023,09/02/2023,2023,35,HHS Region 7,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,HHS Region 7,18-64 years,,23.0,0.0
08/27/2023,09/02/2023,2023,35,HHS Region 7,65 years and over,35.0,127.0,0.0
08/27/2023,09/02/2023,2023,35,HHS Region 8,All Ages,18.0,71.0,0.0
08/27/2023,09/02/2023,2023,35,HHS Region 8,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,HHS Region 8,18-64 years,0.0,20.0,0.0
08/27/2023,09/02/2023,2023,35,HHS Region 8,65 years and over,18.0,51.0,0.0
08/27/2023,09/02/2023,2023,35,HHS Region 9,All Ages,156.0,452.0,
08/27/2023,09/02/2023,2023,35,HHS Region 9,0-17 years,0.0,0.0,0.0
08/27/2023,09/02/2023,2023,35,HHS Region 9,18-64 years,16.0,72.0,
08/27/2023,09/02/2023,2023,35,HHS Region 9,65 years and over,140.0,380.0,0.0
08/27/2023,09/02/2023,2023,35,HHS Region 10,All Ages,45.0,96.0,
08/27/2023,09/02/2023,2023,35,HHS Region 10,0-17 years,0.0,,0.0
08/27/2023,09/02/2023,2023,35,HHS Region 10,18-64 years,,25.0,0.0
08/27/2023,09/02/2023,2023,35,HHS Region 10,65 years and over,40.0,70.0,
09/03/2023,09/09/2023,2023,36,United States,All Ages,1270.0,3236.0,31.0
09/03/2023,09/09/2023,2023,36,United States,0-17 years,2.0,5.0,0.0
09/03/2023,09/09/2023,2023,36,United States,18-64 years,147.0,596.0,8.0
09/03/2023,09/09/2023,2023,36,United States,65 years and over,1121.0,2635.0,23.0
09/03/2023,09/09/2023,2023,36,Alabama,All Ages,25.0,46.0,0.0
09/03/2023,09/09/2023,2023,36,Alabama,0-17 years,0.0,0.0,0.0
09/03/2023,09/09/2023,2023,36,Alabama,18-64 years,,,0.0
